,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
AA,89.39993723292801,89.66726127063374,92.12055244435608,94.56551409727062,96.24825670680868,96.69634588709121,96.05081265219881,94.85675857910394,93.30513253348172,91.49711998192875,89.82275850652111,88.90133061383398,88.92022791447569,89.48972420078124,90.7564289462215,92.73444318237559,94.82879774543252,96.7184481013874
AAL,96.56907402390809,98.53997140494623,97.77426727030961,96.0299041099136,95.51971279857882,96.20861886763772,96.24603298861368,95.42807170252014,93.92560358102571,93.20648279873863,92.16224968280027,90.78465762327791,89.17624902519397,87.27328425142764,86.51025727025583,86.74159038252853,86.9868583155492,87.06664518286668
AAPL,98.96353712344491,97.52595260839878,97.3550719600933,98.49677104169523,100.76251985512899,103.06983188623387,104.35382620292908,105.08573502656091,104.97662160160047,104.58728825257938,103.87567508467883,102.90283429692539,101.87875682816181,100.58060703541027,99.68886822362207,99.39571889091775,99.05247063503968,98.66512664321993
ABBV,100.75202818502,101.12653915658846,100.10286521665257,98.41228641431162,97.54873467319949,97.10203123457718,96.59740677691373,96.3141323735476,96.9160869093309,97.52510038814282,98.37580620912478,99.3352768848546,100.29736312814664,100.7740632403834,101.40045880835083,102.26541014556308,103.2592693239941,104.33655450153839
ABC,98.0098870161049,97.01442009648815,97.99774891688422,98.57614258354725,99.32554412028348,99.98615460670443,99.90963129376186,99.75185708764903,99.84787687805489,99.82556969963584,99.8414023871478,99.98511504523748,100.4373418780204,100.79943961256113,101.28405780043572,102.00726410926096,103.00584283175326,103.91108532778753
ABNB,94.68471917494146,100.0859064299233,101.89991022949867,102.29002775726536,102.64067715265651,103.84490883843412,103.65911307401066,102.79858143748828,100.65699168756969,98.13007241327355,94.94885634185547,91.68012049004857,88.86325919436145,86.18650861580218,84.52982135262539,83.62490547652163,82.37703376580849,81.05196253776778
ABST,100.21479509730139,100.42574860417483,103.17298987009318,107.56512865981547,110.8302960514784,113.39133266349417,114.80882861719807,115.08560037319396,114.61264589762317,114.06121048133957,113.07541534582474,112.3817434535497,111.37991810559524,109.63566797844939,108.91736012352821,108.56261641154998,107.99482212999307,107.16304186227852
ACCD,100.72406234123835,108.46853987381088,108.85281065185177,108.74776654980087,113.66894084387543,119.29585917381168,123.12963871766992,124.87774134509328,123.71144320788926,121.72842089077798,119.36550173885551,118.09184231086081,113.97974970005342,104.54818257259609,97.50959043016103,90.75790191775093,83.03987801601437,76.58579358980448
ACHR,92.63994796300662,89.3251652108862,90.10745301704185,91.43853176375366,93.25217779659148,96.24440677165889,98.13209357415977,99.3972481235624,98.17285521482617,96.61419992010609,94.35928157589458,92.06146462167763,91.14910306532758,90.98288652825447,90.30836843716627,89.53890512927889,87.79990903846834,86.00733403839602
ACIW,96.18087416416768,94.33384118046702,91.27720722610808,90.33345885984248,90.23726082952938,90.62718431127217,90.77225450331026,91.5391051418496,91.77371924142435,91.67804257739783,91.344222317932,90.82629555822734,90.31878180638543,89.4450909692634,88.94949823927217,88.55614190541256,87.84986686400637,87.07377113877698
ACLS,95.77313223684948,94.16239686607359,94.40692180377975,97.52454915576708,101.98906503769524,105.64630238355807,108.19066392698937,110.09226446659818,110.65149225546246,110.4516068336634,108.98520540408455,107.4491688748661,107.20939524413615,106.61020938643149,106.76109093213017,107.34334949491799,107.62662216092913,107.93715785275919
ACN,96.04526552536109,94.7707331277732,94.81489020997373,95.52604991766707,97.15293051855359,98.75083516605471,99.50748145562584,99.75599148868558,99.3205651999326,98.33032448002496,97.24030738896664,96.36462603761774,95.76398469879913,94.9844628167912,94.46199334745283,94.32476646961308,94.00721802735148,93.57677802513129
ADBE,88.67581608694479,86.74534661246565,88.32920705071636,89.3201742403778,91.52860799419145,93.89210925212726,95.10433090540069,95.38915482179377,94.69600574777277,93.88040729668882,92.7349392621482,91.58431140657336,90.27052264087469,89.02565805926331,88.23033946964667,87.74400201815625,87.07727160519319,86.33545753110549
ADI,97.89028129755985,96.0972318716709,94.75278946031654,94.51149200305949,95.96983301034933,98.0491929315943,99.57631653153481,100.69721204347096,101.07702652646994,101.10605961085881,100.49670884956079,99.67522981342687,99.04989630896702,98.3554912805809,98.0961118035598,98.25335572164877,98.37423810218363,98.4034038592312
ADM,98.77519811128651,99.00440627231377,101.3077629893209,103.37174585723099,104.98609647181858,105.90894138345685,106.05124399658982,106.14398903450854,105.52344238088489,104.42040615093936,103.47590398256156,103.0249216181663,102.80705597591535,103.15326696373091,104.08804999305413,105.31361798048191,106.60879822904296,107.71131104989482
ADP,98.21113380589847,96.9197314394758,97.90389817385017,100.01747477904601,102.85659014509837,105.45173546744404,107.09101300194735,108.10660381490797,108.16323260947517,107.69542238569852,107.15036060336061,106.70576591081712,106.33963603206946,105.60935939805759,105.20498585620021,105.19147985707599,105.18662521667052,105.00700228071531
ADPT,89.37278713531046,86.77803322269953,87.51078348872775,90.08969381829509,94.72255358631993,99.58580136728713,102.91292664282238,103.64942769163952,102.28837938972977,100.78932824088383,98.72395498696649,95.86696014965678,92.24061879049341,87.47533462447122,82.66587499740359,78.04460501179125,73.94934621229493,70.00736230063369
ADSK,95.53998694973285,96.19428660378688,97.11081622851592,98.28457012555789,100.7788870335274,103.60611492557128,105.12202098521435,105.95040688064452,105.29624463657514,103.76636655026326,101.60943839293856,99.66501188331931,97.9208015326104,95.62459162999136,94.20054483953591,93.45501919829265,92.30270032138232,91.0451702821671
AEE,98.07455585205767,98.28206161235109,99.35312263687084,100.2333266672119,101.47583538872834,102.46345181768342,102.82491264256475,103.07688770117677,102.88110358797931,102.36193380723952,102.04067921298852,101.97968109129019,101.83576020695273,101.2199191699973,101.14993465558659,101.52352899850051,102.04943133532983,102.42638430104127
AEP,98.05345084080724,98.80814985009187,100.23497463154432,101.10364244864685,102.24619762542594,103.3866379139381,103.8599463118898,104.1270784084612,104.03074998894982,103.69391940214369,103.5637579367076,103.59792071029815,103.58186105427947,103.24335899286558,103.45433572007609,104.08303200877562,104.75321842504194,105.28408757943411
AFRM,91.30954321231997,91.182322802089,90.24505128730999,91.03259178991193,96.66605686044248,103.45695722915148,106.37241611473915,106.80900472670105,104.36554794140953,101.81699091646773,97.6296170356393,93.59376021195867,89.84048587836763,84.05831426178045,79.42942489394713,76.93515570332184,75.2327227373235,73.10436906612311
AGYS,101.33282878520062,98.70535034845959,98.42319353679179,100.43302730570008,102.99672603602441,106.32169737223165,108.82368692666294,110.63470881812697,112.43061964038529,114.05072412942512,115.04319248608809,116.10842728439366,115.94100558466637,114.77198804193797,113.90913643408254,113.37943598208903,112.37054441635792,111.47023552005454
AI,92.70408898459881,87.85481940914647,83.54252843705753,84.62075401130322,87.23024336303851,90.66382238203325,93.11032098166329,93.64567898375545,92.96738072679516,92.62968915971712,91.4957403292992,90.50320581671095,88.7674380039777,86.29617786521781,84.00252231890235,81.68035251948888,79.34016250232075,76.66640424809009
