,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
AA,93.92903271052076,100.81993509177791,106.14459292812857,113.70980575864628,113.40663178488599,109.95567269562335,99.78050548347069,91.73680595657365,85.19140279510022,78.9421668194021,72.79673747727819,68.77724894288635,68.25637184033624,68.44945275223694,70.13046361536628,71.95245404502978,73.73163859461184,76.96941411213649
AAL,94.41125599364379,90.4696937017877,97.6090158945966,100.14235597873844,102.95893080385746,103.5941572117648,99.14825098991732,95.84642792992669,90.51690197335286,85.06215443184516,81.24924169656158,80.25787022531476,83.69629031180155,84.18003305181108,84.57538373118095,85.60870061392222,86.00246890065272,87.42965463953827
AAPL,94.66094483050475,95.46507777679408,102.46298437747724,107.99638530012189,112.79831398934293,116.07656530705397,114.87790434569543,113.77316772945736,110.08921052799576,105.76881260323961,100.79139446360516,97.41581121682516,96.27475691228864,94.61121047631867,92.1715059687257,91.15482719413755,90.47609442303225,90.01169759808043
ABBV,98.20405229583281,97.0248134744567,96.90612634456531,94.62799960653231,92.2569041264333,95.1542699715885,95.84810133788838,96.3882938921899,96.9518373443684,96.51580282047973,94.31318477010709,92.8322191931073,93.20494208546612,94.05032418922124,95.39764022941287,97.4913186406767,99.05783488204568,100.69543241386893
ABC,99.05769361074485,99.5367307422072,103.17529751115164,104.01811075622557,102.7757721908269,102.88537378860961,100.73319653177487,98.57059071784113,96.72700860072706,95.00055131005257,93.69046958908032,93.14162380277206,93.91873779827104,95.65245815538177,97.0858715639757,99.29323806351745,101.37653799838013,103.32356836382316
ABNB,99.84031169225568,94.31510886434556,102.44729432694098,111.82405396825486,117.78264841215896,116.834326307953,110.55756321554296,104.50851691789231,96.11102399123348,88.09928735632691,81.20394410085866,76.73017017457572,75.96082606480984,73.18726721317843,70.67657462527174,69.80065046485144,69.44252947957702,70.43952603376113
ABST,98.9548092315567,107.80782830328374,114.13299571567148,119.72794364530975,118.87598820185491,119.67129017350781,116.50573547858896,114.82421287179618,117.59040291153646,117.66722415057376,114.58686589590464,113.85571677739776,114.43813505139758,113.49821124112704,113.89634542814686,113.7520734021125,110.71298564698608,108.1682776228743
ACCD,89.86361879091216,91.1182241421117,108.16185017706356,118.90871499848973,123.16944044850756,138.29791027426353,148.03417204449272,159.5033795274728,164.9883447526485,150.04694671663282,131.39060884034959,115.45942017607767,103.45908784430766,90.16348836078264,77.23085496262497,66.48414718511033,56.20192853274688,49.654154608448266
ACHR,94.32316222786461,83.5670277017743,93.2362154601772,114.37272850866705,124.36784445824225,113.9354039466304,104.55504561903058,98.93949628582416,93.93015248390375,92.2908364678639,92.83923733319476,92.58258159334237,100.57186681012168,104.72271052009546,106.6735756613934,107.45971278052548,103.74281475397304,99.53215616219231
