Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
HPK,24.09000015258789,8.479999542236326,38.209999084472656,25.667499828338624,23.820853309631346,26.521262702941893,25.404503733317057,23.138828601837158
HPQ,27.229999542236328,26.11000061035156,41.47000122070313,29.512267589569092,31.408088912963866,33.48027387619018,34.38685283660889,34.89575905799866
HRL,45.790000915527344,40.47999954223633,55.11000061035156,48.55,48.70799995422363,48.56261505126953,49.10825495402018,48.551832904815676
HST,17.770000457763672,15.100000381469727,21.6299991607666,18.054499912261964,17.765399951934814,18.20322796821594,18.356654300689698,18.02063935279846
HSY,219.88999938964844,167.8000030517578,234.55999755859372,226.85099868774415,224.00331146240234,219.44437149047852,216.46398376464845,209.9898469543457
HUBS,291.57000732421875,257.20999145507807,866.0,324.3220016479492,325.3272003173828,330.48350006103516,377.32386678059896,428.4449502563477
HZNP,62.65999984741211,57.84000015258789,120.54000091552734,61.76249980926514,70.3049998474121,79.34819976806641,87.62459971110026,90.29959968566895
IAC,60.54999923706055,60.1500015258789,158.80999755859375,65.05799980163575,70.22539962768555,75.97709953308106,85.43879964192708,96.7147998046875
IBM,127.2699966430664,114.55999755859376,144.72999572753906,130.1245002746582,131.41969787597657,133.06580139160155,130.3790426127116,129.31760292053224
ICE,97.2699966430664,90.05000305175781,139.78999328613278,102.41864280700683,101.69867172241212,100.53576423645019,109.48242192586262,114.50751857757568
ICLR,204.4900054931641,196.33999633789062,313.0,217.03200073242186,223.1915997314453,219.987000579834,226.02613362630208,239.02620025634766
IDCC,45.81999969482422,44.72999954223633,74.2699966430664,49.43799991607666,55.53710723876953,58.32505065917969,59.81556991577148,61.95092193603516
IDXX,342.55999755859375,318.5,695.1799926757812,355.7679962158203,374.0533984375,372.31599853515627,421.4567325846354,458.6841499328613
IIIV,20.049999237060547,17.799999237060547,30.26000022888184,22.72650012969971,25.075400009155274,24.833299980163574,25.325133323669434,24.62324998855591
