Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
EGLE,46.84999847412109,36.209999084472656,78.75,45.6850004196167,47.11881889343262,53.6584806060791,54.24102956136068,50.33051609039307,Industrials ,2.44,,2.36,53.0,446.6,11.37,2022-08-18,2022-09-13,97.10233638898904,92.42890023858364,2022-08-15,2022-09-13
BLDE,4.829999923706055,4.159999847412109,11.989999771118164,5.297499895095825,5.376099939346314,6.06804995059967,6.605633300145467,6.863874971866608,Industrials ,,,,187.2,101.1,-0.46,2022-08-18,2022-07-07,107.55588570853394,99.09548659536738,2022-08-29,2022-09-13
SWI,8.529999732971191,8.109999656677246,20.549999237060547,9.23100004196167,9.967200031280518,10.75780002593994,11.463533363342286,12.09370002746582,Technology ,,,9.18,-0.5,-156.1,0.95,2022-08-24,2022-08-12,89.07579209716215,90.5614176764693,2022-08-01,2022-09-13
NTES,87.38999938964844,68.62000274658203,118.19000244140624,87.83741340637206,89.64254867553711,92.2190673828125,92.0532559712728,93.99716445922851,Communication Services ,22.41,2.34,21.17,12.8,39.0,35.99,2022-09-08,2022-09-12,97.2492594520137,97.00310950074544,2022-06-13,2022-09-13
MYPS,3.5,3.240000009536743,6.599999904632568,3.7100000023841857,3.888000030517578,4.672450013160706,4.679366668065389,4.5468749952316285,Communication Services ,,,13.0,-3.4,-15.6,-0.01,2022-08-24,2022-09-12,93.59974706927508,90.529918937857,2022-06-20,2022-09-13
SNY,40.52999877929688,39.4900016784668,58.09999847412109,40.97150058746338,45.87720024108887,48.96963886260986,49.51540547688802,49.20339593887329,Healthcare ,15.32,1.49,,16.0,-49.3,4.41,2022-08-01,2022-08-31,83.66481202605156,88.40180708373255,2022-06-06,2022-09-13
DOMO,20.989999771118164,18.170000076293945,95.5,23.90099992752075,28.1461999130249,30.60209987640381,36.09646649678548,39.35179985046387,Technology ,,,,20.2,-10.4,-0.83,2022-08-18,2022-09-13,84.59636344721874,86.67197634936258,2022-08-22,2022-09-13
NIO,21.96999931335449,11.670000076293944,44.27000045776367,19.364000034332275,20.04779998779297,18.946900005340574,19.62540002187093,22.220700006484982,Consumer Cyclical ,,,,21.8,-41.7,-1.33,2022-09-01,2022-09-12,95.6460334317024,99.69039416403749,2022-08-15,2022-09-12
COST,510.2999877929688,406.510009765625,612.27001953125,536.3910034179687,528.4309655761718,506.6670684814453,519.6348321533203,521.6773582458496,Consumer Defensive ,40.19,2.93,83.23,16.2,25.0,14.51,2022-08-22,2022-08-18,103.2685920714917,103.38552690999428,2022-09-13,2022-09-12
BHP,52.18000030517578,46.28010559082031,71.06155395507812,52.75138854980469,50.70471481323242,53.46381332397461,55.732949320475264,54.630197029113766,Basic Materials ,6.53,,8.86,67.5,75.5,,2022-08-31,2022-07-21,105.41637872512818,99.58709425172752,2022-08-29,2022-09-12
GRMN,88.80000305175781,86.7300033569336,176.88999938964844,92.52949981689451,97.09339965820313,99.71260139465332,104.44356740315756,110.67850215911864,Technology ,16.92,3.02,,-6.5,8.4,5.52,2022-08-22,2022-09-12,93.27965907860704,94.85322262822334,2022-08-22,2022-09-12
GTLB,58.22999954223633,,,59.56599998474121,59.69240036010742,52.46820011138916,53.13246673583984,59.07450004577637,Technology ,,,,73.8,-44.7,-0.64,2022-08-18,2022-08-03,106.06547270148228,108.04795436113508,2022-09-13,2022-09-12
NTCT,32.650001525878906,26.01000022888184,37.68000030517578,32.07849979400635,32.89479991912842,33.39650001525879,32.82653334299723,32.51229997634888,Technology ,61.6,34.61,8.56,9.7,82.3,2.17,2022-08-09,2022-09-12,96.83254897608082,97.14300676827648,2022-08-01,2022-09-12
CPT,132.32000732421875,125.16999816894533,180.3699951171875,135.3900001525879,136.12540069580078,139.00614791870117,147.51638376871745,152.09377906799315,Real Estate ,17.47,0.69,,-33.5,138.2,1.83,2022-08-22,2022-09-13,101.55187853863116,99.14852753512996,2022-08-29,2022-09-12
