Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
TWKS,12.699999809265135,,,13.25600004196167,14.505600032806393,15.297500009536742,17.086200046539307,18.980650029182435,Technology ,,,76.62,27.5,-236.6,0.62,2022-08-15,2022-09-09,86.88673369130936,90.40331947301829,2022-09-12,2022-09-19
CASS,36.18999862670898,31.85000038146973,46.2599983215332,36.456321144104,36.08750633239746,35.121426010131835,36.30659983317057,37.16258224487305,Industrials ,16.12,,21.94,17.1,15.5,,2022-08-24,2022-08-12,104.19568057389337,102.47061270220772,2022-09-12,2022-09-19
SABR,6.599999904632568,5.449999809265137,12.649999618530273,6.9615000009536745,6.879800014495848,7.097650036811829,8.251966683069865,8.400775024890901,Technology ,,,,56.7,33.8,0.02,2022-08-22,2022-06-24,109.17690073517393,102.27264521135423,2022-09-12,2022-09-19
PRO,23.6299991607666,18.09000015258789,41.52000045776367,21.684499740600586,23.981199913024906,25.7360000038147,27.501533342997238,28.60415002822876,Technology ,,,,9.6,-3.0,-0.5,2022-08-19,2022-09-09,88.92163851378652,90.26300143942959,2022-08-15,2022-09-12
HZNP,62.959999084472656,57.84000015258789,120.54000091552734,61.890499687194826,69.89199981689453,78.94309974670409,87.39999969482422,90.0871496963501,Healthcare ,19.45,2.07,10.93,5.3,25.3,5.32,2022-08-03,2022-08-26,80.54976093544427,85.90895084049822,2022-08-01,2022-09-12
OLO,7.96999979019165,7.1599998474121085,37.45000076293945,7.9149999856948865,9.715599966049194,10.118099961280825,11.139733317693077,13.28224996805191,Technology ,,,,27.0,-66.7,0.07,2022-08-12,2022-09-07,69.56425185012051,82.83075487098189,2022-08-15,2022-09-12
APPF,103.83999633789062,79.9229965209961,139.99000549316406,101.34800033569336,102.25640029907228,99.4554000854492,104.09000005086264,107.86712505340576,Technology ,,,205.02,32.0,-99.4,-0.52,2022-08-19,2022-09-16,102.0440603278065,101.03957226772836,2022-08-29,2022-09-12
CLGN,8.424300193786621,6.510000228881836,23.0,7.978014945983888,8.290705947875976,8.568053007125853,9.210268650054932,10.124226474761963,Healthcare ,,,,-85.7,102.4,-0.25,2022-08-23,2022-09-13,101.60291432970834,98.17628039896287,2022-09-05,2022-09-12
APPN,47.02999877929688,38.77999877929688,110.87999725341795,46.546500015258786,49.31879989624024,49.03840003967285,51.531266708374034,54.08140005111694,Technology ,,,,32.7,-157.4,-0.61,2022-08-17,2022-09-12,93.76372026724636,96.10697218738564,2022-08-29,2022-09-12
DCT,11.979999542236328,11.40999984741211,50.9000015258789,12.023499917984008,13.252399978637696,15.283100051879885,17.057933311462406,19.61314998626709,Technology ,,,3213.75,6.6,43.6,0.12,2022-08-22,2022-09-09,87.30663142507655,87.01158859669141,2022-08-22,2022-09-12
