Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
MYPS,3.619999885559082,3.240000009536743,6.599999904632568,3.541499996185302,3.781400027275085,4.524250011444092,4.617366669972737,4.523224995136261,Communication Services ,,,13.51,-3.4,-15.6,-0.01,2022-08-24,2022-09-12,91.46444685895851,89.67795363942288,2022-06-27,2022-09-22
NXGN,17.020000457763672,13.640000343322756,21.8700008392334,17.015499973297118,17.339399948120118,17.73229995727539,18.543599980672198,18.428899993896483,Healthcare ,,,25.33,4.9,-83.2,1.02,2022-08-31,2022-09-21,97.36213284515944,97.68447851853762,2022-07-25,2022-09-22
SMWB,6.599999904632568,6.590000152587892,23.0,7.587999963760376,8.36939998626709,8.803700013160705,10.274866685867307,11.663000009059909,Communication Services ,,,,50.7,-322.1,-0.91,2022-09-19,2022-09-09,86.13862343723986,89.98861431882408,2022-09-19,2022-09-22
SLGC,3.109999895095825,3.0799999237060547,14.720000267028807,3.6670000195503234,4.2488000059127815,4.802200000286104,5.793133327166238,6.853349987268446,Healthcare ,,,,-28.8,-64.8,-0.58,2022-09-20,2022-09-08,77.62639884370166,83.24868498694137,2022-09-19,2022-09-22
MQ,6.730000019073486,6.050000190734862,37.900001525878906,7.451500034332275,8.440100021362305,8.892449994087219,9.445900017420449,10.658975002765656,Technology ,,,161.7,52.7,-402.4,-0.31,2022-09-22,2022-09-08,80.56462745667392,87.86738411481397,2022-09-19,2022-09-22
LCID,14.3100004196167,13.25,57.75,15.644999885559082,17.468799858093266,17.814899883270265,19.68106653849284,23.765199937820434,Consumer Cyclical ,,,,18326.5,-572.8,-1.07,2022-07-26,2022-09-12,83.26639305008314,89.96564882641363,2022-09-19,2022-09-22
CGEN,0.8000000119209291,0.7900000214576721,7.480000019073486,1.0614999800920486,1.3839999973773955,1.6539999920129775,2.087199996709824,2.5378499940037726,Healthcare ,,,,,-8.9,-0.51,2022-09-22,2022-09-13,67.1697672346193,74.54836778540205,2022-08-22,2022-09-22
UIS,8.140000343322754,8.029999732971191,27.29999923706055,8.953500080108643,10.694800052642822,11.404300003051755,14.40873337427775,15.62115002155304,Technology ,,,11.12,-0.4,-33.7,1.84,2022-08-04,2022-09-09,74.7561905342791,83.30841945589651,2022-08-15,2022-09-22
PLTR,7.369999885559082,6.440000057220459,29.290000915527344,7.70050003528595,8.892200002670286,8.86670000553131,9.977066679000853,11.501099975109101,Technology ,,,60.17,25.9,58.6,0.19,2022-08-09,2022-09-12,79.21938820246524,88.27492744221,2022-08-22,2022-09-22
JAMF,22.670000076293945,19.68400001525879,49.27000045776367,23.2914999961853,24.65180004119873,25.25940008163452,27.978666712443037,29.679499998092645,Technology ,,,71.47,34.1,-187.5,0.27,2022-08-22,2022-09-15,93.04716523843372,93.76899512611776,2022-08-29,2022-09-22
NIU,4.71999979019165,4.650000095367432,28.32999992370605,5.395000028610228,6.119600038528443,7.034400024414063,8.03000000635783,9.84425000667572,Consumer Cyclical ,24.21,8.12,,-12.4,32.0,0.72,2022-08-29,2022-08-25,82.74738534080734,84.2298815312989,2022-09-05,2022-09-19
NOC,496.4599914550781,344.8900146484375,515.489990234375,485.3165008544922,475.7586193847656,468.4079067993164,459.32282023111986,439.76889266967765,Industrials ,13.82,2.27,,-3.8,128.8,26.9,2022-08-30,2022-09-20,103.9821887510638,102.53661339960057,2022-09-22,2022-09-19
RAMP,19.100000381469727,18.739999771118164,58.7400016784668,19.93050022125244,22.942200164794922,24.900200080871578,29.19660001118978,33.28589990615845,Technology ,,,23.84,19.5,63.6,0.77,2022-08-05,2022-09-08,79.51552839608708,85.36176077749904,2022-08-15,2022-09-19
GIS,80.77999877929688,57.47000122070313,81.23999786376953,76.4600009918213,76.06500015258787,73.12823638916015,71.07068099975588,69.90611297607421,Consumer Defensive ,18.27,3.77,31.94,8.1,16.9,4.24,2022-08-25,2022-09-21,101.83135087587164,102.38540389558771,2022-09-05,2022-09-19
APPF,98.7300033569336,79.9229965209961,139.99000549316406,100.30000038146973,102.56740036010744,99.31270011901856,103.68980005900065,107.58217506408691,Technology ,,,194.94,32.0,-99.4,-0.52,2022-08-19,2022-09-16,98.7645199425277,99.81467732702136,2022-09-19,2022-09-12
DXC,26.29999923706055,23.989999771118164,39.650001525878906,26.52849998474121,27.605000076293944,29.290300178527836,30.109000129699712,30.78370010375977,Technology ,11.92,0.73,4.18,-10.5,562.8,4.6,2022-08-04,2022-09-01,91.82935723644276,94.54939608509778,2022-08-01,2022-09-12
OLO,7.699999809265138,7.1599998474121085,35.68000030517578,7.92649998664856,9.561799974441527,10.029999966621398,10.944133310317993,13.025449969768527,Technology ,,,,27.0,-66.7,0.07,2022-08-12,2022-09-07,72.25993655107081,84.6261440136248,2022-08-15,2022-09-12
HZNP,62.63000106811523,57.84000015258789,120.54000091552734,62.21349964141846,68.75159980773925,77.79329975128174,86.70846641540527,89.51964971542358,Healthcare ,19.35,2.06,10.87,5.3,25.3,5.32,2022-08-03,2022-08-26,83.10761136856776,87.36134798546856,2022-08-01,2022-09-12
PRO,23.11000061035156,18.09000015258789,40.0,21.84749984741211,23.828999938964845,25.58870000839233,27.34053335825602,28.459600028991694,Technology ,,,,9.6,-3.0,-0.5,2022-08-19,2022-09-09,86.76255318722458,89.84944443129946,2022-08-15,2022-09-12
ARCT,14.020000457763672,11.699999809265135,55.63000106811523,15.092000007629395,16.854200077056884,17.045399980545042,19.301866614023844,22.515249934196472,Healthcare ,,,,1254.0,-117.8,-3.96,2022-09-22,2022-09-12,84.60496002465806,91.02163595445316,2022-08-29,2022-09-12
