Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
LAW,10.8100004196167,9.270999908447266,58.52000045776367,12.29750008583069,17.484600009918214,19.690299997329717,23.911399936676027,26.41314989566803,Technology ,,,,14.2,-2.9,-1.01,2022-08-12,2022-09-07,60.32191570626932,75.82941664906168,2022-08-08,2022-09-28
ALLT,3.950000047683716,3.7300000190734863,16.260000228881836,4.1890000104904175,4.723800029754639,4.961900005340576,5.763000011444092,6.939500007629395,Technology ,,,,-7.1,-56.2,-0.55,2022-08-16,2022-09-28,82.7393286740316,88.00849173193532,2022-09-12,2022-09-28
ROKU,61.11000061035156,57.75,350.6000061035156,66.59724998474121,73.9872999572754,81.56904983520508,93.08149978637697,115.17527507781982,Communication Services ,,,,18.5,-291.8,-2.73,2022-09-22,2022-09-09,83.29417730811002,86.67990006032316,2022-09-19,2022-09-28
RPTX,12.34000015258789,8.0649995803833,32.310001373291016,12.449999952316285,12.472799968719482,12.399899978637697,12.62766663869222,13.717049970626832,Healthcare ,,,,133.3,-95.3,-3.1,2022-09-20,2022-08-31,98.86837376170983,99.49847350958412,2022-09-19,2022-09-28
URGN,8.65999984741211,4.849999904632568,19.65999984741211,8.155500030517578,8.163599996566772,7.566199998855591,7.629866666793823,7.781500005722046,Healthcare ,,,,27.7,15.9,-2.88,2022-09-23,2022-09-12,98.4495446289143,102.56901939836165,2022-09-19,2022-09-28
UPLD,8.640000343322754,7.880000114440918,37.290000915527344,9.300500011444091,10.558400020599365,12.176900024414062,13.666566689809164,14.971425013542175,Technology ,,,6.99,5.1,0.1,1.72,2022-09-01,2022-08-04,83.89036676150018,84.51128702589217,2022-08-29,2022-09-28
SLGC,3.1600000858306885,2.845000028610229,14.720000267028809,3.492000019550324,4.087200016975403,4.652900002002716,5.632933332125346,6.667799991369248,Healthcare ,,,,-28.8,-64.8,-0.58,2022-09-20,2022-09-08,77.7526242937495,82.49032544855618,2022-09-19,2022-09-28
APP,21.3700008392334,19.34000015258789,116.08999633789062,23.66599988937378,29.136399879455567,32.65139993667603,38.21673330942789,47.90985001564026,Technology ,,,27.5,-39.0,126.6,1.07,2022-09-20,2022-09-08,70.7123514249887,79.44711301498833,2022-09-12,2022-09-28
SMAR,34.75,27.049999237060547,80.88999938964844,34.92100028991699,34.28740036010742,34.31200017929077,40.04840015411377,46.357150087356565,Technology ,,,,41.8,-42.9,-0.3,2022-09-21,2022-09-09,103.17457226057084,100.83909422984824,2022-09-26,2022-09-28
CGEN,0.7799999713897705,0.75,7.480000019073486,0.9699999779462816,1.2931999957561493,1.5912999922037123,2.0320666619141896,2.4627999964356424,Healthcare ,,,,,-8.9,-0.51,2022-09-22,2022-09-13,65.3502580120339,72.18322381397792,2022-08-01,2022-09-28
APPS,15.34000015258789,14.380000114440918,93.9800033569336,17.023500061035158,19.715200004577635,19.998599910736083,26.40479996999105,32.42559998512268,Technology ,44.99,1.67,12.41,19.3,-39.3,1.77,2022-08-22,2022-06-22,81.60775988094319,90.0073203310134,2022-09-12,2022-09-28
ARCT,15.06999969482422,11.699999809265137,55.459999084472656,14.870499992370606,16.624200057983398,16.74949995994568,19.079933274586995,22.050799927711488,Healthcare ,,,,1254.0,-117.8,-3.96,2022-09-22,2022-09-12,82.43818168486354,90.15007057633092,2022-09-19,2022-09-28
UIS,7.699999809265137,7.400000095367432,27.299999237060547,8.59650011062622,10.286200046539308,11.177800006866455,14.054533373514811,15.383850011825562,Technology ,,,10.49,-0.4,-33.7,1.84,2022-09-26,2022-09-09,75.06563063960057,82.6428579225686,2022-08-08,2022-09-28
SPNS,20.420000076293945,19.3700008392334,38.31999969482422,20.602000045776368,22.10485336303711,22.93820285797119,23.52640772501628,25.454658880233765,Technology ,21.52,2.01,17.75,3.7,31.0,1.31,2022-09-15,2022-09-27,89.18571684675995,92.53160551875033,2022-08-01,2022-09-28
U,34.43000030517578,29.09000015258789,210.0,37.31650047302246,42.13820007324219,40.9478999710083,56.80053344726562,72.51280006408692,Technology ,,,1178.05,8.6,-82.9,-0.03,2022-08-22,2022-07-27,88.96365779925364,92.80146756171408,2022-09-12,2022-09-28
SPSC,127.2699966430664,96.41000366210938,174.4199981689453,121.8875,123.83839981079102,115.48609985351564,119.00619969685872,121.30159984588624,Technology ,99.04,6.6,61.37,15.6,-4.0,2.49,2022-09-21,2022-09-28,97.99608313012786,101.74509450236624,2022-08-29,2022-09-28
CDNA,17.649999618530273,15.65999984741211,75.91999816894531,17.892499923706055,21.006599998474123,22.376100025177003,26.6892667388916,30.46365001678467,Healthcare ,,,,8.6,-45.8,-0.11,2022-09-16,2022-09-28,78.53767377340588,84.8440899436571,2022-08-15,2022-09-28
SPT,63.209999084472656,38.39099884033203,145.4199981689453,62.0390007019043,60.27180046081543,56.75590019226074,60.961533610026045,64.30125024795532,Technology ,,,295.0,37.4,13.4,-0.01,2022-09-22,2022-09-09,105.10746780870424,104.01663094741971,2022-09-19,2022-09-28
BTRS,9.279999732971191,3.950000047683716,11.479999542236328,6.581999969482422,6.634600009918213,5.8355000209808345,6.157866678237915,6.3152000117301945,Technology ,,,,22.6,-258.6,-0.23,2022-08-19,2022-09-28,101.08122227976446,105.8391271840546,2022-09-12,2022-09-28
TWOU,7.059999942779541,5.659999847412109,35.9900016784668,7.072000026702881,8.161599969863891,9.050100016593934,9.833633324305216,11.51105003118515,Consumer Defensive ,,,2825.06,1.8,19.0,0.38,2022-09-21,2022-09-07,78.49606513078749,84.52221929226391,2022-09-19,2022-09-28
SURF,1.159999966621399,1.0,8.380000114440918,1.2387499988079071,1.5378999972343446,1.6957499945163728,2.042166663010915,2.588374999165535,Healthcare ,,,,,-214.0,-1.81,2022-09-16,2022-09-15,72.74620055094474,80.0177848306081,2022-08-22,2022-09-28
BLI,3.049999952316284,2.900000095367432,27.479999542236328,3.4480000019073485,4.118999991416931,4.501499991416932,5.103900006612142,6.82472501039505,Healthcare ,,,,-0.5,-60.1,-0.81,2022-09-19,2022-09-09,75.51480596933285,82.00114984531838,2022-09-19,2022-09-28
TBLA,1.950000047683716,1.850000023841858,10.270000457763672,2.2550000131130217,2.5466000056266784,2.7690999948978425,3.5599999912579854,4.391700001358986,Communication Services ,27.08,,18.26,4.1,-185.2,0.34,2022-08-19,2022-08-08,84.41697378040386,86.46231483073555,2022-09-12,2022-09-28
BIIB,276.6099853515625,187.16000366210932,304.2099914550781,206.1804977416992,209.4769989013672,206.6923991394043,207.40366587320963,212.71004943847657,Healthcare ,19.75,,15.84,-6.7,-58.1,15.7,2022-09-23,2022-09-28,95.80818597149737,98.5407176039157,2022-09-19,2022-09-28
TDC,31.530000686645508,30.18000030517578,59.380001068115234,31.71050014495849,34.39440002441406,35.73009994506836,39.28733329772949,40.46714996337891,Technology ,42.78,47.91,8.95,-12.4,12.6,1.93,2022-09-20,2022-09-28,87.4423973157941,91.09108323876168,2022-08-01,2022-09-28
TDOC,28.200000762939453,26.1200008392334,156.82000732421875,30.08499984741211,34.35819995880127,34.3941000366211,43.77153317769368,52.99564989089966,Healthcare ,,,22.52,17.7,49.0,-1.44,2022-09-21,2022-09-09,80.4478960286836,88.15819004522712,2022-09-19,2022-09-28
AZRE,5.650000095367432,3.259999990463257,25.301000595092773,5.326500034332275,8.799199981689453,10.875599994659424,12.850066668192545,13.663549995422365,Utilities ,,,,27.2,-66.3,0.96,2022-08-19,2022-09-14,51.48643437124965,67.13043984667016,2022-08-15,2022-09-28
PLTK,9.949999809265137,9.470000267028809,30.0,10.397000026702882,11.28120002746582,12.394200010299684,14.39046667734782,15.167450013160703,Communication Services ,13.54,43.25,7.95,0.1,215.1,0.79,2022-09-26,2022-09-09,87.57278885051556,89.14087558404853,2022-09-26,2022-09-28
CVLT,53.25,50.2599983215332,78.55000305175781,52.13650035858154,55.505000076293946,58.49839996337891,60.28873324076335,62.00854988098145,Technology ,106.5,10.65,14.88,8.0,207.3,3.05,2022-08-24,2022-09-19,91.03214109711756,92.58600708318804,2022-07-11,2022-09-28
TSCO,192.259994506836,166.49000549316406,241.5399932861328,191.1709983825684,193.09245697021484,193.5881912231445,202.1411558024089,206.5001429748535,Consumer Cyclical ,21.23,2.03,,8.4,35.0,10.44,2022-09-15,2022-09-08,98.27406753047411,98.11383226103116,2022-09-12,2022-09-28
WDAY,156.85000610351562,134.10000610351562,307.8099975585937,157.86849975585938,159.9268005371094,157.1872003173828,180.5301335652669,198.06995018005367,Technology ,,,25.95,21.9,111.9,3.96,2022-09-13,2022-09-12,99.29402650046718,99.54986639418584,2022-09-12,2022-09-28
MQ,7.369999885559082,6.050000190734863,37.900001525878906,7.326500010490418,8.31270001411438,8.78994999408722,9.371500005722046,10.426674997806549,Technology ,,,163.53,52.7,-402.4,-0.3,2022-09-22,2022-09-28,80.56680589886392,88.27281897930804,2022-09-12,2022-09-28
MTLS,11.130000114440918,10.579999923706056,27.549999237060547,11.472999906539917,12.550599956512452,13.388999967575073,15.20846663792928,16.782099976539612,Technology ,46.38,,34.53,14.6,275.3,0.14,2022-09-19,2022-09-07,85.01019400292164,89.24265327255105,2022-09-19,2022-09-28
HLGN,2.049999952316284,1.2899999618530271,16.350000381469727,2.097500026226044,2.291800026893616,2.653600013256073,3.3918000109990443,4.174300019741058,Utilities ,,,,200.0,90.7,-0.56,2022-09-15,2022-09-14,90.1203597052376,89.9916078164753,2022-09-19,2022-09-28
FTNT,49.970001220703125,47.369998931884766,74.35399627685547,50.37649993896484,53.03540000915528,55.153819999694825,57.99051991780599,59.35148998260498,Technology ,61.31,2.61,35.86,28.6,24.7,1.31,2022-09-23,2022-09-06,90.44419574986163,93.50284559962472,2022-09-12,2022-09-28
DOMO,18.88999938964844,16.40999984741211,95.5,19.370999813079838,25.57139987945557,27.953499851226805,34.05839982350668,37.136349840164186,Technology ,,,,20.2,-10.4,-0.83,2022-09-22,2022-09-27,65.52392254724296,77.25409190466767,2022-08-22,2022-09-28
FOUR,45.810001373291016,29.38999938964844,87.66000366210938,45.83850040435791,44.12080009460449,41.60019998550415,46.135266660054526,47.93104994773865,Technology ,,,24.76,44.4,-269.7,1.96,2022-09-20,2022-09-14,110.95479769979184,109.03067555761884,2022-09-26,2022-09-28
NIU,4.429999828338623,4.369999885559082,27.809999465942383,5.08600001335144,5.905800037384033,6.83450002193451,7.809000005722046,9.548150007724765,Consumer Cyclical ,22.95,7.7,,-12.4,32.0,0.72,2022-08-29,2022-08-25,80.95385358446194,82.73668904387547,2022-08-29,2022-09-28
EXPE,95.91000366210938,88.69999694824219,217.72000122070312,101.61350059509276,104.26000045776368,108.15730041503906,133.2534665934245,145.6299998474121,Consumer Cyclical ,45.74,2.01,5.0,50.7,90.5,9.37,2022-09-19,2022-09-12,96.5813016198767,96.3838665955568,2022-09-19,2022-09-28
NU,4.809999942779541,,,5.064499998092652,4.7463999843597415,4.355699989795685,5.299199995994568,6.159499987363815,Financial ,,,,244.4,3.8,0.07,2022-09-20,2022-09-09,113.87599128516742,109.84223262054068,2022-09-26,2022-09-28
LOGI,47.41999816894531,44.5099983215332,100.77999877929688,47.4552433013916,51.64510360717773,53.25205425262451,58.81939275105794,63.94738243103027,Technology ,14.37,1.6,28.43,-11.6,-31.4,4.18,2022-09-20,2022-09-28,87.05478861459524,91.37467148869594,2022-08-22,2022-09-28
HCP,32.83000183105469,,,30.33650016784668,34.87060001373291,33.89300003051758,38.9888666788737,47.36170003890991,Technology ,,,,51.7,-241.2,-1.02,2022-08-19,2022-09-28,85.0141929819093,92.01142579480688,2022-08-29,2022-09-28
ZM,75.88999938964844,72.95999908447266,291.3099975585937,78.57299995422363,92.81240020751952,98.9688998413086,103.05679987589518,117.78990001678469,Communication Services ,23.47,,17.48,-44.4,99.6,3.71,2022-08-17,2022-09-12,74.97541332961407,83.91789345561718,2022-08-15,2022-09-28
NVTA,2.619999885559082,1.830000042915344,32.93000030517578,3.041000008583069,3.112400004863739,3.1051000130176543,4.555599989096324,6.564049997925759,Healthcare ,,,,17.5,59.8,-1.64,2022-09-16,2022-09-12,117.3522839869192,106.6228677657214,2022-09-19,2022-09-28
EXAS,34.439998626708984,31.6200008392334,108.98999786376952,37.07749967575073,40.55879993438721,43.37260007858277,51.21126667022705,57.53774989128113,Healthcare ,,,,20.0,36.2,-3.34,2022-09-22,2022-09-07,84.53174241306769,89.39266605324956,2022-09-19,2022-09-28
LLY,334.3800048828125,220.1999969482422,341.70001220703125,309.5795028686524,313.6485247802734,310.7323028564453,300.9335372924805,288.35012336730955,Healthcare ,53.36,3.05,130.49,-3.7,-9.8,9.42,2022-09-16,2022-09-23,97.995964473361,99.52323540689818,2022-07-25,2022-09-28
PACB,5.849999904632568,3.849999904632568,31.100000381469727,5.882500004768372,5.955599994659424,5.490199992656708,6.685399991671244,8.686449991464615,Healthcare ,,,,16.0,-628.3,-1.34,2022-09-16,2022-09-15,105.27896941516882,104.74762094628431,2022-09-19,2022-09-28
LCID,15.220000267028809,13.25,57.75,15.303999948501588,17.020599880218505,17.614399881362914,19.37133320490519,23.239899926185608,Consumer Cyclical ,,,,55840.2,-572.8,-1.07,2022-09-23,2022-09-12,83.6989443252858,89.492642816882,2022-09-19,2022-09-28
ZUO,7.610000133514404,7.099999904632568,23.25,7.809000015258789,8.55520001411438,9.062499985694885,10.673933312098184,12.255299971103668,Technology ,,,510.78,14.2,-28.6,-0.01,2022-09-19,2022-09-12,86.10820976040017,89.12412303999857,2022-09-12,2022-09-28
LPSN,9.960000038146973,8.649999618530273,68.81999969482422,10.829500102996828,12.454000034332276,13.854399995803831,17.138466676076252,20.672449984550475,Technology ,,,,10.9,-9.9,0.24,2022-09-20,2022-09-08,79.1422448330344,83.875857373404,2022-09-19,2022-09-28
