Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
MANT,95.9800033569336,66.91000366210938,96.0,95.89649963378906,95.7889990234375,93.20003257751463,90.04042399088542,85.4993796157837,Technology ,32.23,5.99,50.52,3.2,12.7,3.77,2022-06-07,2022-05-11,100.17276793743778,101.19772158053804,2020-02-24 00:00:00,2022-09-13 00:00:00
PLTK,10.600000381469728,9.95400047302246,30.0,10.792500066757205,11.783800048828123,13.122400016784669,14.91833335240682,15.541600017547609,Communication Services ,14.48,46.25,8.12,0.1,215.1,0.79,2022-08-18,2022-09-09,88.56830150061015,89.31611224955576,2022-05-09 00:00:00,2022-09-12 00:00:00
SST,8.710000038146973,6.570000171661377,37.09999847412109,10.766499996185305,9.239200010299683,9.78959997177124,11.753533312479655,11.287059984207154,Industrials ,,,,29.6,93.5,-0.68,2022-09-08,2022-07-08,130.73570299567092,115.27072237278333,2022-05-02 00:00:00,2022-08-22 00:00:00
KNBE,19.290000915527344,13.779999732971191,29.5,19.219999980926517,17.932199897766115,18.07529999732971,19.29653331120809,20.119749941825862,Technology ,454.76,,40.7,36.0,-592.3,0.26,2022-08-26,2022-08-04,118.37589868206682,109.32865994259625,2022-05-09 00:00:00,2022-08-08 00:00:00
PUBM,18.440000534057617,14.729999542236328,43.650001525878906,19.67899990081787,18.44219995498657,19.27209999084473,21.30119998931885,23.67100004196167,Technology ,18.75,,14.7,26.8,166.4,0.83,2022-08-23,2022-07-19,123.3934574833282,108.9313509754068,2022-01-10 00:00:00,2022-08-08 00:00:00
EE,28.229999542236328,,,26.46774997711181,23.76846225738525,24.394756889343263,,,Utilities ,,,,278.0,6.1,1.7,2022-08-31,2022-07-15,121.82164688033106,111.6450449016482,2022-06-13 00:00:00,2022-08-08 00:00:00
ETWO,6.900000095367432,6.065000057220459,13.31999969482422,7.061500024795532,7.085599975585938,7.53260000705719,7.942266680399577,8.512950007915498,Technology ,,,,141.9,-240.2,0.33,2022-08-23,2022-09-13,103.79420134447176,98.30726133098749,2022-07-11 00:00:00,2022-08-08 00:00:00
ABNB,126.8000030517578,86.70999908447266,212.58399963378903,116.82350044250488,111.50120025634766,114.95540016174316,130.78573369344076,138.99710041046143,Consumer Cyclical ,66.27,1.44,27.72,57.6,92.4,2.54,2022-08-19,2022-09-09,113.247509557388,105.81138765519674,2022-04-25 00:00:00,2022-08-01 00:00:00
ARBE,6.269999980926514,4.830999851226807,17.270000457763672,7.0415000200271605,6.229700002670288,6.376999998092652,6.5660666624705,7.294449985027313,Technology ,,,,300.0,-271.8,-0.14,2022-09-06,2022-08-26,129.25088963884485,115.07668364859984,2022-06-13 00:00:00,2022-08-01 00:00:00
CWAN,16.260000228881836,,,15.450500059127808,14.244000034332275,14.612200021743774,16.25213337580363,17.059400000572204,Technology ,,,99.07,-37.7,81.8,0.27,2022-08-24,2022-09-12,118.90188110171076,109.42936647088588,2022-05-09 00:00:00,2022-08-01 00:00:00
ZI,44.900001525878906,30.309999465942383,79.16999816894531,45.87699966430664,42.983199768066406,41.71099990844726,46.22473325093587,49.00149995803833,Technology ,1719.23,48.19,59.21,53.5,372.9,1.04,2022-08-22,2022-06-22,120.76929719504776,111.12465324230132,2022-04-18 00:00:00,2022-08-01 00:00:00
FOUR,48.75,29.38999938964844,88.87000274658203,46.082999801635744,41.41959987640381,42.25479990005493,46.63673325856527,48.31809992790223,Technology ,,,24.02,44.4,-269.7,1.92,2022-08-22,2022-09-14,131.68109265305168,115.25019376328224,2022-05-16 00:00:00,2022-08-01 00:00:00
CSIQ,42.41999816894531,22.14999961853028,47.68999862670898,43.80899963378906,38.327399826049806,34.049999980926515,33.593533299764,32.69575000762939,Technology ,19.29,1.61,,61.9,-38.6,3.81,2022-08-30,2022-07-20,130.9197736937625,120.4455280599214,2022-07-26 00:00:00,2022-07-26 00:00:00
PAYC,364.0400085449219,255.82000732421875,558.969970703125,364.30350494384766,347.6056005859375,317.0901007080078,321.9544012451172,335.8698005676269,Technology ,92.05,3.52,98.85,30.9,36.8,7.17,2022-08-22,2022-07-19,113.9394213642046,110.33438084416684,2022-07-26 00:00:00,2022-07-26 00:00:00
CTSH,62.02999877929688,61.59000015258789,93.47000122070312,65.06700000762939,66.55575447082519,69.70850856781006,75.65822120666503,77.76930852890014,Technology ,14.59,1.42,17.95,7.0,57.3,5.0,2022-09-14,2022-09-12,97.82104646871912,96.19356587278348,2022-07-26 00:00:00,2022-07-26 00:00:00
CSX,31.229999542236328,27.600000381469727,38.630001068115234,32.59472913742066,31.74115493774414,31.68022937774658,32.793629277547204,33.47612339019776,Industrials ,17.63,1.29,26.49,27.6,39.7,1.97,2022-08-22,2022-06-28,107.95560594758165,103.47302972026456,2022-07-26 00:00:00,2022-07-26 00:00:00
CTAS,402.8900146484375,343.8599853515625,461.4400024414063,422.28600311279297,412.3985009765625,395.5306167602539,395.1200205485026,399.5113677978516,Industrials ,35.03,3.15,45.11,13.0,13.8,13.56,2022-08-22,2022-06-24,106.17669992421678,104.45529495530386,2022-07-26 00:00:00,2022-07-26 00:00:00
PAYO,6.349999904632568,3.325000047683716,10.84000015258789,6.523499941825866,5.848399972915649,5.140399987697601,4.941933328310649,5.273600000143051,Technology ,446.43,,93.46,33.6,-75.9,-0.03,2022-08-26,2022-08-25,125.30499523275913,119.849504775986,2022-07-26 00:00:00,2022-07-26 00:00:00
PCTY,257.5799865722656,152.00999450683594,314.4949951171875,249.809001159668,227.79439880371092,202.0514993286133,202.20753306070964,206.79354972839357,Technology ,158.43,7.92,101.61,36.7,27.9,4.58,2022-08-22,2022-07-20,127.13272952898912,118.41060121778608,2022-07-26 00:00:00,2022-07-26 00:00:00
CTLP,4.460000038146973,4.159999847412109,13.25,5.714000034332275,5.841800012588501,5.492000007629395,5.948133344650269,6.532350013256073,Technology ,,,,17.5,78.6,0.08,2022-08-19,2022-07-28,102.60339040831252,101.39420006197776,2022-07-26 00:00:00,2022-07-26 00:00:00
PRNT,22.34000015258789,20.34000015258789,40.34000015258789,22.564750003814694,22.62889995574951,22.73452991485596,24.7611866124471,26.70773995399475,Financial ,,,,,,,2022-08-19,2022-09-12,103.82078538477631,100.57074200562874,2022-07-26 00:00:00,2022-07-26 00:00:00
OTEX,29.68000030517578,28.940000534057617,55.0099983215332,32.98325042724609,36.78318977355957,37.58148956298828,39.12390004475912,40.82170454025268,Technology ,20.6,,12.21,1.0,28.6,3.42,2022-08-08,2022-07-19,87.16853208536594,90.50152235230529,2022-07-26 00:00:00,2022-07-26 00:00:00
OSPN,9.520000457763672,9.40999984741211,21.600000381469727,11.046500062942505,11.15660005569458,11.901399993896485,12.75306667327881,13.684349989891052,Technology ,,,,1.0,-466.6,-0.17,2022-08-31,2022-07-21,100.1923586994978,96.32221632953056,2022-07-26 00:00:00,2022-07-26 00:00:00
PD,24.39999961853028,21.71999931335449,50.33000183105469,25.42549991607666,26.402199897766117,26.16149995803833,28.303399963378908,29.50014996528625,Technology ,,,,33.8,-46.9,0.07,2022-08-17,2022-08-03,97.79121722914282,98.04012694049584,2022-07-26 00:00:00,2022-07-26 00:00:00
