Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
GH,53.83000183105469,27.64999961853028,132.8300018310547,54.743500328063966,52.33780021667481,46.59370006561279,51.87533331553141,58.91935004234314,Healthcare ,,,,18.5,-53.8,-5.14,2022-09-20,2022-09-07,105.3876781652487,106.95202856236666,2022-09-19,2022-09-30
MTLS,10.710000038146973,10.520000457763672,27.549999237060547,11.382499933242798,12.390799961090089,13.29839997291565,15.082333310445147,16.664799976348878,Technology ,44.63,,33.22,14.6,275.3,0.14,2022-09-19,2022-09-07,85.69095923705683,89.27527613828998,2022-09-19,2022-09-30
LAW,10.0,9.270999908447266,58.52000045776367,11.981000089645388,16.87880002975464,19.374399995803834,23.60106662114461,26.143149905204773,Technology ,,,,14.2,-2.9,-1.01,2022-08-12,2022-09-07,61.09067382833971,75.29238794380635,2022-08-08,2022-09-30
LLY,323.3500061035156,220.1999969482422,341.70001220703125,311.72950286865233,313.7789581298828,311.4432968139648,302.01814208984376,289.1540893554687,Healthcare ,51.6,2.94,126.19,-3.7,-9.8,9.42,2022-09-16,2022-09-23,98.2238083922872,99.69090460920243,2022-07-25,2022-09-30
CVLT,53.040000915527344,50.2599983215332,78.05999755859375,52.08350028991699,55.16320014953613,58.39939998626709,60.15759991963704,61.87474988937378,Technology ,106.08,10.61,14.82,8.0,207.3,3.05,2022-08-24,2022-09-19,91.02251003625088,92.59745940428432,2022-07-11,2022-09-30
LOGI,46.0,44.5099983215332,100.77999877929688,47.177493286132815,51.26445938110352,53.01876556396484,58.45931083679199,63.609151935577394,Technology ,13.94,1.55,27.58,-11.6,-31.4,4.18,2022-09-20,2022-09-28,86.4979207639197,91.0177493206885,2022-08-22,2022-09-30
UIS,7.550000190734863,7.230000019073486,27.299999237060547,8.427500081062316,10.057600049972534,11.087900013923646,13.864266710281372,15.268700006008148,Technology ,,,10.29,-0.4,-33.7,1.84,2022-09-26,2022-09-09,75.63962197728267,82.38238436638548,2022-08-08,2022-09-30
MARA,10.710000038146973,5.199999809265137,83.44999694824219,11.416000080108642,12.749200038909912,10.669100046157835,14.7882000096639,18.110150003433223,Financial ,,,,-15.0,-183.7,0.89,2022-09-15,2022-09-12,83.32590729575927,105.94679093270896,2022-09-19,2022-09-30
CDNA,17.020000457763672,15.65999984741211,75.91999816894531,17.603499984741212,20.69220001220703,22.234900035858157,26.389066734313964,30.21545002937317,Healthcare ,,,,8.6,-45.8,-0.11,2022-09-16,2022-09-28,77.899569401749,84.39032250464894,2022-08-15,2022-09-30
DOMO,17.989999771118164,16.40999984741211,95.5,19.286999797821046,25.00419986724853,27.634199867248537,33.71866650899251,36.84194984436035,Technology ,,,,20.2,-10.4,-0.83,2022-09-22,2022-09-27,63.72370747887842,76.30463835470734,2022-08-22,2022-09-30
OKTA,56.869998931884766,52.75,272.2699890136719,59.12649955749512,82.39919967651367,86.9325,106.96726659138996,129.99029987335206,Technology ,,,266.34,43.2,-173.7,-0.29,2022-08-18,2022-09-27,64.31159166125215,76.79335209792961,2022-08-29,2022-09-30
WDAY,152.22000122070312,134.10000610351562,307.8099975585937,157.0099998474121,160.15480041503906,156.61530014038087,179.6027335611979,196.84100006103515,Technology ,,,25.18,21.9,111.9,3.96,2022-09-13,2022-09-12,98.25030209693315,99.24861534936834,2022-09-12,2022-09-30
APPS,14.40999984741211,14.09000015258789,93.9800033569336,16.656000137329098,19.44439998626709,19.73359991073609,25.96526663462321,32.06209998130798,Technology ,42.26,1.57,11.66,19.3,-39.3,1.77,2022-08-22,2022-06-22,78.9547802999628,88.31306395892754,2022-09-12,2022-09-30
BLI,2.859999895095825,2.809999942779541,26.75,3.367999994754791,4.041799993515014,4.462499992847443,5.045433338483175,6.677475014925003,Healthcare ,,,,-0.5,-60.1,-0.81,2022-09-19,2022-09-09,74.40429681254669,81.15267243840138,2022-09-19,2022-09-30
SCPL,11.760000228881836,10.602999687194824,22.290000915527344,11.205000019073486,12.176600036621094,12.841000061035157,12.878200022379556,12.901425008773804,Communication Services ,16.07,1.06,9.42,4.0,-9.9,1.09,2022-08-23,2022-09-19,87.55366862599071,91.37565970470264,2022-08-01,2022-09-30
AUDC,21.809999465942383,19.6200008392334,37.34999847412109,22.016000080108643,22.396457061767578,22.227852420806883,23.230046666463217,25.06996245384216,Technology ,23.33,2.59,67.55,12.9,20.5,1.67,2022-09-15,2022-09-09,96.72698128736668,97.982416128675,2022-09-19,2022-09-30
AGYS,55.34999847412109,31.489999771118164,55.75,49.84100017547608,50.62760002136231,46.656500053405765,44.17360013326009,43.287600116729735,Technology ,247.1,4941.96,75.97,22.7,118.1,1.01,2022-08-22,2022-09-20,97.975255815973,102.67793079022977,2022-08-22,2022-09-30
AZRE,5.539999961853027,3.259999990463257,25.301000595092773,5.509000039100647,8.551399974822997,10.71409999847412,12.719266668955486,13.528399991989136,Utilities ,,,,27.2,-66.3,0.96,2022-08-19,2022-09-14,47.86890931347716,65.79899132959245,2022-08-15,2022-09-30
JAMF,22.15999984741211,19.68400001525879,49.27000045776367,22.79850006103516,24.36860004425049,24.87950008392334,27.59020003000895,29.38609998703003,Technology ,,,70.27,34.1,-187.5,0.27,2022-08-22,2022-09-15,89.74290532694386,92.695627387492,2022-08-29,2022-09-30
HLGN,1.8600000143051147,1.2899999618530271,16.350000381469727,2.052500015497208,2.284400029182434,2.624600013494492,3.350600012938182,4.092750020623207,Utilities ,,,,200.0,90.7,-0.56,2022-09-15,2022-09-14,85.34359375712313,88.4953867558211,2022-09-19,2022-09-30
FROG,22.11000061035156,16.356000900268555,42.33000183105469,20.614000225067137,22.204400100708007,21.154000015258788,22.065133361816407,23.27175000190735,Technology ,,,463.39,39.2,-563.4,,2022-09-16,2022-09-28,87.71751840348148,94.85946597035368,2022-08-22,2022-09-30
ABST,11.609999656677246,6.789999961853027,12.40999984741211,10.938499879837035,10.533150997161863,9.585963945388794,9.097926495869954,8.943901844024658,Technology ,,,23.98,65.1,-750.1,-0.02,2022-09-01,2022-09-28,110.24292165357232,109.40007478846476,2022-09-12,2022-09-30
RPTX,12.130000114440918,8.0649995803833,29.39999961853028,12.433999967575073,12.378799991607666,12.439299983978271,12.58393330891927,13.63799997806549,Healthcare ,,,,133.3,-95.3,-3.1,2022-09-20,2022-08-31,99.54101180001676,99.22275060067484,2022-09-19,2022-09-30
FTNT,49.130001068115234,47.369998931884766,74.35399627685547,50.45250015258789,52.58060005187989,55.11824005126953,57.79369323730469,59.19788999557496,Technology ,60.28,2.57,35.25,28.6,24.7,1.31,2022-09-23,2022-09-29,91.61156380471007,93.82238257874742,2022-09-12,2022-09-30
TDC,31.059999465942383,30.18000030517578,59.380001068115234,31.56350011825561,34.08180004119873,35.6517999458313,39.04233331044515,40.360149965286254,Technology ,42.14,47.19,8.81,-12.4,12.6,1.93,2022-09-20,2022-09-28,87.65994439339816,91.06842117824996,2022-08-01,2022-09-30
EXPE,93.69000244140624,88.69999694824219,217.72000122070312,100.7895004272461,103.90700042724607,107.43510040283203,131.88166661580405,144.97319988250732,Consumer Cyclical ,44.68,1.96,4.89,50.7,90.5,9.37,2022-09-19,2022-09-12,95.1895893057812,95.69817969954516,2022-09-19,2022-09-30
ESMT,20.690000534057617,,,19.97900009155273,20.257200050354005,19.405400066375734,19.791400006612143,20.223650016784667,Technology ,,,135.59,42.9,-33.5,0.22,2022-08-19,2022-09-29,97.88055880255344,101.435379768919,2022-09-12,2022-09-30
SURF,1.0399999618530271,1.0,8.319999694824219,1.2112500011920928,1.4982999992370605,1.6759499955177306,2.0081666644414264,2.5454749989509584,Healthcare ,,,,,-214.0,-1.81,2022-09-16,2022-09-29,71.7259051565317,78.9393180038771,2022-08-29,2022-09-30
ROKU,56.400001525878906,55.16999816894531,350.6000061035156,65.44124984741211,72.37869995117188,80.85484985351563,92.00463307698568,113.5238250732422,Communication Services ,,,,18.5,-291.8,-2.73,2022-09-22,2022-09-09,83.77299945916079,86.13741076609263,2022-09-19,2022-09-30
WK,77.80000305175781,59.43000030517578,173.24000549316406,68.4720012664795,69.04780059814453,68.49880012512207,80.38160018920898,89.83290000915527,Technology ,,,132.36,24.5,26.1,-0.05,2022-09-16,2022-09-28,98.03992770765366,98.62145779700316,2022-09-19,2022-09-26
PLTR,8.130000114440918,6.440000057220459,29.190000534057617,7.677500081062317,8.688200035095214,8.740500020980836,9.841800009409589,11.162299990653992,Technology ,,,64.2,25.9,58.6,0.19,2022-08-09,2022-09-12,80.29460559288061,89.39118301156218,2022-08-15,2022-09-26
SE,56.04999923706055,52.380001068115234,372.7000122070313,58.45850009918213,68.4113998413086,71.59639987945556,82.8458666229248,105.5321000480652,Communication Services ,,,124.99,29.0,-13.3,-3.21,2022-09-22,2022-09-30,76.82298689362783,85.50501186784778,2022-09-19,2022-09-26
BTRS,9.260000228881836,3.950000047683716,11.010000228881836,6.850499963760376,6.775800008773803,5.9045000171661375,6.201733344395955,6.329300012588501,Technology ,,,,22.6,-258.6,-0.23,2022-08-19,2022-09-28,102.11071195220735,107.93772280372222,2022-09-12,2022-09-26
BIIB,267.0,187.16000366210932,304.2099914550781,212.9859977722168,211.671598815918,208.1936991882324,208.2088658650716,213.0401494598389,Healthcare ,19.06,,15.29,-6.7,-58.1,15.7,2022-09-23,2022-09-28,98.54379168995366,100.96369626290088,2022-09-19,2022-09-26
PACB,5.809999942779541,3.849999904632568,31.100000381469727,5.865499997138977,5.99859998703003,5.490299990177155,6.61239999294281,8.534149986505508,Healthcare ,,,,16.0,-628.3,-1.34,2022-09-16,2022-09-15,100.41414532826371,103.235852537185,2022-09-19,2022-09-26
